IP地址	端口	回源端口	TLS	数据中心	地区	城市	TCP延迟(ms)	速度(MB/s)
161.117.250.139	80	0	FALSE	SIN	Asia Pacific	Singapore	143	0.77
47.245.54.197	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	199	0.77
47.245.52.165	2096	2096	TRUE	NRT	Asia Pacific	Tokyo	199	0.77
47.74.34.51	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	82	0.77
8.210.55.134	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	132	0.77
8.210.39.96	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	79	0.77
47.74.11.251	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	78	0.76
47.74.4.179	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	85	0.76
8.210.39.96	80	80	FALSE	HKG	Asia Pacific	Hong Kong	35	0.73
8.219.6.157	2082	2082	FALSE	SIN	Asia Pacific	Singapore	7	0.73
47.245.108.5	80	0	FALSE	SIN	Asia Pacific	Singapore	31	0.73
47.245.4.22	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	269	0.73
161.117.250.139	80	0	FALSE	SIN	Asia Pacific	Singapore	8	0.72
47.245.39.28	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	86	0.72
47.245.54.98	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	154	0.72
8.210.117.18	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	91	0.72
47.245.57.109	8443	8443	TRUE	NRT	Asia Pacific	Tokyo	206	0.71
47.245.39.49	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	292	0.7
8.222.225.193	443	443	TRUE	SIN	Asia Pacific	Singapore	127	0.7
47.245.32.215	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	110	0.69
47.91.29.108	80	80	FALSE	NRT	Asia Pacific	Tokyo	73	0.69
47.245.57.38	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	162	0.68
47.89.244.253	443	443	TRUE	SJC	North America	San Jose	177	0.67
47.236.148.174	2095	2095	FALSE	SIN	Asia Pacific	Singapore	28	0.67
8.210.39.96	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	65	0.67
8.210.39.96	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	84	0.66
47.242.171.94	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	59	0.65
8.222.212.219	2095	2095	FALSE	SIN	Asia Pacific	Singapore	46	0.63
47.74.18.121	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	96	0.63
47.74.16.67	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	117	0.62
47.76.32.108	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	136	0.61
47.74.26.131	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	76	0.6
8.210.156.6	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	51	0.6
8.217.193.25	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	108	0.59
47.74.43.24	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	99	0.59
47.74.41.136	8080	8080	FALSE	NRT	Asia Pacific	Tokyo	95	0.59
47.74.41.88	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	178	0.59
8.219.42.72	8080	8080	FALSE	SIN	Asia Pacific	Singapore	6	0.59
8.210.39.96	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	40	0.58
47.91.28.27	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	74	0.58
8.211.55.176	443	443	TRUE	FRA	Europe	Frankfurt	176	0.57
47.74.26.196	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	246	0.57
8.222.225.193	443	443	TRUE	SIN	Asia Pacific	Singapore	59	0.57
8.222.137.192	443	443	TRUE	SIN	Asia Pacific	Singapore	65	0.56
47.242.171.94	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	47	0.56
198.11.175.125	80	80	FALSE	SJC	North America	San Jose	172	0.55
8.209.214.222	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	99	0.54
47.91.31.235	80	80	FALSE	NRT	Asia Pacific	Tokyo	74	0.54
8.211.55.176	443	443	TRUE	FRA	Europe	Frankfurt	215	0.54
8.213.193.170	80	8443	FALSE	SIN	Asia Pacific	Singapore	38	0.54
8.210.107.246	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	67	0.53
8.210.21.65	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	42	0.53
47.74.26.196	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	251	0.52
8.209.222.232	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	247	0.51
47.74.9.174	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	133	0.5
47.236.116.182	2086	2086	FALSE	SIN	Asia Pacific	Singapore	45	0.49
47.245.41.84	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	95	0.49
8.210.117.18	443	443	TRUE	HKG	Asia Pacific	Hong Kong	43	0.49
8.209.240.227	2053	2053	TRUE	NRT	Asia Pacific	Tokyo	152	0.48
8.218.22.210	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	102	0.48
8.209.240.227	2095	2095	FALSE	NRT	Asia Pacific	Tokyo	83	0.48
47.245.37.37	80	80	FALSE	NRT	Asia Pacific	Tokyo	86	0.48
47.245.40.161	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	84	0.46
8.210.39.96	443	443	TRUE	HKG	Asia Pacific	Hong Kong	70	0.46
47.245.34.36	2082	2082	FALSE	NRT	Asia Pacific	Tokyo	86	0.45
8.209.200.73	80	80	FALSE	NRT	Asia Pacific	Tokyo	101	0.45
47.242.155.183	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	97	0.45
149.129.8.215	80	80	FALSE	SJC	North America	San Jose	97	0.43
149.129.8.215	443	443	TRUE	SJC	North America	San Jose	127	0.43
47.74.41.88	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	217	0.41
47.74.41.136	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	83	0.41
47.76.49.246	2082	2082	FALSE	HKG	Asia Pacific	Hong Kong	86	0.38
8.209.200.73	2052	2052	FALSE	NRT	Asia Pacific	Tokyo	75	0.38
8.209.240.227	2087	2087	TRUE	NRT	Asia Pacific	Tokyo	153	0.37
8.218.28.149	80	0	FALSE	HKG	Asia Pacific	Hong Kong	91	0.37
47.91.31.235	2086	2086	FALSE	NRT	Asia Pacific	Tokyo	82	0.36
47.57.233.126	80	80	FALSE	SJC	North America	San Jose	81	0.36
47.57.245.232	80	80	FALSE	SJC	North America	San Jose	82	0.36
47.57.233.126	80	80	FALSE	SJC	North America	San Jose	39	0.36
8.219.210.214	2082	0	FALSE	SIN	Asia Pacific	Singapore	3	0.35
47.57.233.126	443	443	TRUE	SJC	North America	San Jose	92	0.35
8.210.156.6	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	110	0.35
47.57.233.126	443	443	TRUE	SJC	North America	San Jose	39	0.34
8.219.129.38	80	80	FALSE	SIN	Asia Pacific	Singapore	25	0.34
47.242.234.127	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	90	0.34
149.129.8.215	80	80	FALSE	SJC	North America	San Jose	101	0.33
8.210.151.69	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	104	0.32
8.219.56.244	2082	0	FALSE	SIN	Asia Pacific	Singapore	2	0.32
47.57.14.1	80	80	FALSE	HKG	Asia Pacific	Hong Kong	105	0.32
8.222.156.206	443	443	TRUE	SIN	Asia Pacific	Singapore	100	0.32
8.222.212.255	2086	0	FALSE	SIN	Asia Pacific	Singapore	18	0.31
8.222.145.43	2095	0	FALSE	SIN	Asia Pacific	Singapore	27	0.3
47.57.14.1	80	80	FALSE	HKG	Asia Pacific	Hong Kong	79	0.3
8.219.208.104	2082	0	FALSE	SIN	Asia Pacific	Singapore	19	0.3
8.219.208.104	2095	0	FALSE	SIN	Asia Pacific	Singapore	12	0.3
8.222.156.206	443	443	TRUE	SIN	Asia Pacific	Singapore	139	0.29
8.219.123.11	2082	0	FALSE	SIN	Asia Pacific	Singapore	25	0.29
8.209.240.227	80	80	FALSE	NRT	Asia Pacific	Tokyo	85	0.29
8.219.56.244	8080	0	FALSE	SIN	Asia Pacific	Singapore	5	0.29
8.219.193.97	8880	0	FALSE	SIN	Asia Pacific	Singapore	23	0.29
8.210.107.246	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	52	0.28
8.219.56.244	2095	0	FALSE	SIN	Asia Pacific	Singapore	2	0.28
47.76.49.246	2095	2095	FALSE	HKG	Asia Pacific	Hong Kong	133	0.28
8.219.56.244	2086	0	FALSE	SIN	Asia Pacific	Singapore	15	0.27
8.219.193.97	2052	0	FALSE	SIN	Asia Pacific	Singapore	27	0.27
47.236.28.170	2082	0	FALSE	SIN	Asia Pacific	Singapore	23	0.27
8.219.123.11	2086	0	FALSE	SIN	Asia Pacific	Singapore	169	0.27
8.222.145.43	8880	0	FALSE	SIN	Asia Pacific	Singapore	21	0.27
8.219.200.178	2086	0	FALSE	SIN	Asia Pacific	Singapore	36	0.27
47.76.49.246	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	44	0.27
8.219.153.253	8880	0	FALSE	SIN	Asia Pacific	Singapore	21	0.27
8.222.145.43	2086	0	FALSE	SIN	Asia Pacific	Singapore	37	0.27
47.57.245.232	443	443	TRUE	SJC	North America	San Jose	39	0.27
8.222.212.255	2082	0	FALSE	SIN	Asia Pacific	Singapore	30	0.27
47.74.40.13	8880	8880	FALSE	NRT	Asia Pacific	Tokyo	70	0.27
47.236.99.59	2052	0	FALSE	SIN	Asia Pacific	Singapore	28	0.27
8.212.61.149	80	80	FALSE	HKG	Asia Pacific	Hong Kong	87	0.27
8.219.193.97	2082	0	FALSE	SIN	Asia Pacific	Singapore	35	0.27
8.222.156.205	2082	0	FALSE	SIN	Asia Pacific	Singapore	20	0.27
8.222.199.55	2082	0	FALSE	SIN	Asia Pacific	Singapore	16	0.26
8.219.239.79	2086	0	FALSE	SIN	Asia Pacific	Singapore	8	0.26
8.219.56.244	2052	0	FALSE	SIN	Asia Pacific	Singapore	3	0.26
8.219.193.97	8080	0	FALSE	SIN	Asia Pacific	Singapore	24	0.26
8.222.156.205	2052	0	FALSE	SIN	Asia Pacific	Singapore	19	0.26
8.219.208.104	8880	0	FALSE	SIN	Asia Pacific	Singapore	29	0.26
8.210.146.108	8443	8443	TRUE	HKG	Asia Pacific	Hong Kong	96	0.26
8.222.145.43	2082	0	FALSE	SIN	Asia Pacific	Singapore	12	0.25
8.222.217.39	8080	8080	FALSE	SJC	North America	San Jose	7	0.25
8.222.217.39	8080	8080	FALSE	SJC	North America	San Jose	27	0.24
8.212.19.60	80	80	FALSE	SJC	North America	San Jose	122	0.24
8.219.153.253	2095	0	FALSE	SIN	Asia Pacific	Singapore	26	0.24
8.222.156.205	2095	0	FALSE	SIN	Asia Pacific	Singapore	30	0.24
8.222.145.43	8080	0	FALSE	SIN	Asia Pacific	Singapore	29	0.24
47.74.32.25	2083	2083	TRUE	NRT	Asia Pacific	Tokyo	100	0.23
8.219.102.123	8880	0	FALSE	SIN	Asia Pacific	Singapore	5	0.23
47.242.234.127	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	41	0.23
8.212.19.60	443	443	TRUE	SJC	North America	San Jose	48	0.23
8.210.156.6	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	35	0.22
8.219.102.123	2095	0	FALSE	SIN	Asia Pacific	Singapore	20	0.22
8.219.153.253	8080	0	FALSE	SIN	Asia Pacific	Singapore	10	0.22
8.219.239.79	8080	0	FALSE	SIN	Asia Pacific	Singapore	23	0.22
8.222.212.255	2082	0	FALSE	SIN	Asia Pacific	Singapore	7	0.22
8.222.145.43	2082	0	FALSE	SIN	Asia Pacific	Singapore	8	0.21
8.219.110.248	2052	0	FALSE	SIN	Asia Pacific	Singapore	18	0.21
8.222.199.55	8080	0	FALSE	SIN	Asia Pacific	Singapore	10	0.21
8.219.200.178	8080	0	FALSE	SIN	Asia Pacific	Singapore	14	0.21
8.219.123.11	8080	0	FALSE	SIN	Asia Pacific	Singapore	10	0.21
47.236.99.59	2082	0	FALSE	SIN	Asia Pacific	Singapore	38	0.21
8.219.153.253	2086	0	FALSE	SIN	Asia Pacific	Singapore	6	0.21
8.210.107.246	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	130	0.2
47.76.49.246	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	43	0.2
8.222.156.205	8080	0	FALSE	SIN	Asia Pacific	Singapore	36	0.2
47.236.226.16	443	0	FALSE	SIN	Asia Pacific	Singapore	18	0.2
47.57.14.118	80	80	FALSE	SJC	North America	San Jose	82	0.19
8.219.210.214	8880	0	FALSE	SIN	Asia Pacific	Singapore	7	0.19
8.219.208.104	8080	0	FALSE	SIN	Asia Pacific	Singapore	18	0.19
8.219.200.178	8880	0	FALSE	SIN	Asia Pacific	Singapore	7	0.19
8.222.212.255	8080	0	FALSE	SIN	Asia Pacific	Singapore	7	0.19
8.219.199.70	2086	0	FALSE	SIN	Asia Pacific	Singapore	19	0.19
8.219.102.123	8080	0	FALSE	SIN	Asia Pacific	Singapore	10	0.19
47.242.171.94	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	149	0.19
8.219.193.97	2086	0	FALSE	SIN	Asia Pacific	Singapore	10	0.19
8.219.123.11	2095	0	FALSE	SIN	Asia Pacific	Singapore	5	0.19
8.219.199.70	2082	0	FALSE	SIN	Asia Pacific	Singapore	46	0.19
47.57.14.118	443	443	TRUE	SJC	North America	San Jose	48	0.19
47.242.171.94	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	49	0.19
47.57.14.118	443	443	TRUE	SJC	North America	San Jose	54	0.19
47.245.108.213	2053	2053	TRUE	SIN	Asia Pacific	Singapore	71	0.18
47.236.28.170	2086	0	FALSE	SIN	Asia Pacific	Singapore	12	0.18
8.210.117.18	443	443	TRUE	HKG	Asia Pacific	Hong Kong	91	0.18
8.210.119.11	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	55	0.17
8.222.199.55	8880	0	FALSE	SIN	Asia Pacific	Singapore	8	0.17
47.236.99.59	2086	0	FALSE	SIN	Asia Pacific	Singapore	20	0.17
8.219.102.123	2082	0	FALSE	SIN	Asia Pacific	Singapore	10	0.17
8.219.210.214	2095	0	FALSE	SIN	Asia Pacific	Singapore	8	0.17
47.76.32.108	2052	2052	FALSE	HKG	Asia Pacific	Hong Kong	53	0.17
8.222.199.55	2095	0	FALSE	SIN	Asia Pacific	Singapore	7	0.17
8.219.123.11	2052	0	FALSE	SIN	Asia Pacific	Singapore	4	0.16
8.219.200.178	2052	0	FALSE	SIN	Asia Pacific	Singapore	67	0.16
8.219.110.248	2086	0	FALSE	SIN	Asia Pacific	Singapore	17	0.16
8.219.110.248	8880	0	FALSE	SIN	Asia Pacific	Singapore	8	0.16
8.210.156.6	2083	2083	TRUE	HKG	Asia Pacific	Hong Kong	54	0.16
8.222.199.55	2082	0	FALSE	SIN	Asia Pacific	Singapore	17	0.16
8.219.123.11	8880	0	FALSE	SIN	Asia Pacific	Singapore	5	0.16
47.236.99.59	8880	0	FALSE	SIN	Asia Pacific	Singapore	14	0.16
8.219.210.214	2086	0	FALSE	SIN	Asia Pacific	Singapore	6	0.15
8.222.156.205	2052	0	FALSE	SIN	Asia Pacific	Singapore	23	0.15
8.219.200.178	2095	0	FALSE	SIN	Asia Pacific	Singapore	12	0.15
47.57.14.118	80	80	FALSE	SJC	North America	San Jose	124	0.15
8.222.156.205	2086	0	FALSE	SIN	Asia Pacific	Singapore	9	0.15
8.219.110.248	2095	0	FALSE	SIN	Asia Pacific	Singapore	8	0.15
8.219.13.92	80	0	FALSE	SIN	Asia Pacific	Singapore	7	0.15
8.219.208.104	2095	0	FALSE	SIN	Asia Pacific	Singapore	13	0.15
8.219.199.70	8080	0	FALSE	SIN	Asia Pacific	Singapore	13	0.15
8.219.199.70	8880	0	FALSE	SIN	Asia Pacific	Singapore	7	0.15
47.243.52.190	80	0	FALSE	HKG	Asia Pacific	Hong Kong	40	0.14
8.219.199.70	2052	0	FALSE	SIN	Asia Pacific	Singapore	23	0.14
8.219.193.97	2082	0	FALSE	SIN	Asia Pacific	Singapore	12	0.14
47.242.176.237	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	60	0.14
8.219.199.70	2086	0	FALSE	SIN	Asia Pacific	Singapore	7	0.14
47.236.226.16	80	0	FALSE	SIN	Asia Pacific	Singapore	24	0.14
8.219.102.123	2095	0	FALSE	SIN	Asia Pacific	Singapore	8	0.14
8.219.210.214	8080	0	FALSE	SIN	Asia Pacific	Singapore	18	0.14
8.219.110.248	2052	0	FALSE	SIN	Asia Pacific	Singapore	6	0.14
47.243.62.196	8443	443	TRUE	HKG	Asia Pacific	Hong Kong	85	0.14
8.219.210.214	2086	0	FALSE	SIN	Asia Pacific	Singapore	10	0.13
47.254.65.110	443	443	TRUE	SJC	North America	San Jose	169	0.13
8.222.199.55	2086	0	FALSE	SIN	Asia Pacific	Singapore	12	0.13
8.219.208.104	2052	0	FALSE	SIN	Asia Pacific	Singapore	24	0.13
8.219.208.104	2082	0	FALSE	SIN	Asia Pacific	Singapore	22	0.13
8.219.210.214	2095	0	FALSE	SIN	Asia Pacific	Singapore	9	0.13
8.219.102.123	2086	0	FALSE	SIN	Asia Pacific	Singapore	14	0.13
8.219.199.70	8880	0	FALSE	SIN	Asia Pacific	Singapore	11	0.13
8.219.200.178	2052	0	FALSE	SIN	Asia Pacific	Singapore	7	0.12
8.210.146.108	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	79	0.12
47.236.120.9	2095	0	FALSE	SIN	Asia Pacific	Singapore	74	0.12
8.219.102.123	2052	0	FALSE	SIN	Asia Pacific	Singapore	4	0.12
47.236.28.170	2052	0	FALSE	SIN	Asia Pacific	Singapore	21	0.12
8.219.102.123	8080	0	FALSE	SIN	Asia Pacific	Singapore	37	0.12
47.236.28.170	8080	0	FALSE	SIN	Asia Pacific	Singapore	14	0.12
8.222.156.205	2082	0	FALSE	SIN	Asia Pacific	Singapore	23	0.12
8.219.208.104	2086	0	FALSE	SIN	Asia Pacific	Singapore	4	0.12
8.219.110.248	2095	0	FALSE	SIN	Asia Pacific	Singapore	16	0.12
8.219.56.244	2082	0	FALSE	SIN	Asia Pacific	Singapore	3	0.12
8.219.102.123	2052	0	FALSE	SIN	Asia Pacific	Singapore	20	0.11
8.219.200.178	2082	0	FALSE	SIN	Asia Pacific	Singapore	20	0.11
198.11.169.77	8080	0	FALSE	SJC	North America	San Jose	172	0.11
8.219.239.79	8880	0	FALSE	SIN	Asia Pacific	Singapore	6	0.11
8.219.210.214	8080	0	FALSE	SIN	Asia Pacific	Singapore	14	0.11
8.219.193.97	2086	0	FALSE	SIN	Asia Pacific	Singapore	13	0.11
8.219.239.79	2095	0	FALSE	SIN	Asia Pacific	Singapore	11	0.11
8.222.156.205	8880	0	FALSE	SIN	Asia Pacific	Singapore	14	0.11
8.219.102.123	2082	0	FALSE	SIN	Asia Pacific	Singapore	8	0.11
8.219.239.79	2096	0	TRUE	SIN	Asia Pacific	Singapore	162	0.11
8.219.102.123	2086	0	FALSE	SIN	Asia Pacific	Singapore	10	0.1
8.219.123.11	8080	0	FALSE	SIN	Asia Pacific	Singapore	6	0.1
8.219.239.79	8443	0	TRUE	SIN	Asia Pacific	Singapore	89	0.1
47.76.49.246	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	34	0.1
8.219.208.104	2096	0	TRUE	SIN	Asia Pacific	Singapore	76	0.1
47.76.49.246	8080	8080	FALSE	HKG	Asia Pacific	Hong Kong	40	0.1
47.236.99.59	8443	0	TRUE	SIN	Asia Pacific	Singapore	107	0.1
8.219.210.214	2082	0	FALSE	SIN	Asia Pacific	Singapore	14	0.1
47.243.52.190	80	0	FALSE	HKG	Asia Pacific	Hong Kong	44	0.1
8.212.18.214	8080	0	FALSE	HKG	Asia Pacific	Hong Kong	36	0.1
8.219.199.70	2095	0	FALSE	SIN	Asia Pacific	Singapore	5	0.1
8.212.61.149	443	443	TRUE	HKG	Asia Pacific	Hong Kong	39	0.1
8.219.239.79	2087	0	TRUE	SIN	Asia Pacific	Singapore	124	0.09
47.236.120.9	8080	0	FALSE	SIN	Asia Pacific	Singapore	20	0.09
8.219.239.79	2083	0	TRUE	SIN	Asia Pacific	Singapore	125	0.09
8.219.210.214	2053	0	TRUE	SIN	Asia Pacific	Singapore	77	0.09
8.219.199.70	8080	0	FALSE	SIN	Asia Pacific	Singapore	5	0.09
8.219.123.11	2086	0	FALSE	SIN	Asia Pacific	Singapore	6	0.09
8.217.3.165	80	0	FALSE	HKG	Asia Pacific	Hong Kong	102	0.09
8.219.110.248	2082	0	FALSE	SIN	Asia Pacific	Singapore	10	0.09
8.219.199.70	2087	0	TRUE	SIN	Asia Pacific	Singapore	31	0.09
8.219.193.97	8080	0	FALSE	SIN	Asia Pacific	Singapore	19	0.09
8.212.12.98	80	80	FALSE	HKG	Asia Pacific	Hong Kong	126	0.09
47.76.49.246	80	80	FALSE	HKG	Asia Pacific	Hong Kong	41	0.09
8.222.145.43	2083	0	TRUE	SIN	Asia Pacific	Singapore	130	0.08
8.219.153.253	2052	0	FALSE	SIN	Asia Pacific	Singapore	6	0.08
47.236.28.170	8880	0	FALSE	SIN	Asia Pacific	Singapore	42	0.08
8.219.239.79	2053	0	TRUE	SIN	Asia Pacific	Singapore	96	0.08
8.219.102.123	2053	0	TRUE	SIN	Asia Pacific	Singapore	63	0.08
8.219.56.244	2096	0	TRUE	SIN	Asia Pacific	Singapore	57	0.08
47.245.126.151	8080	8080	FALSE	SIN	Asia Pacific	Singapore	32	0.08
8.210.58.56	8443	0	FALSE	HKG	Asia Pacific	Hong Kong	34	0.08
47.88.27.64	80	0	FALSE	SJC	North America	San Jose	180	0.08
8.219.208.104	8880	0	FALSE	SIN	Asia Pacific	Singapore	16	0.08
8.222.212.255	2053	0	TRUE	SIN	Asia Pacific	Singapore	59	0.08
8.219.56.244	2053	0	TRUE	SIN	Asia Pacific	Singapore	60	0.08
8.219.102.123	2087	0	TRUE	SIN	Asia Pacific	Singapore	55	0.08
8.219.56.244	8443	0	TRUE	SIN	Asia Pacific	Singapore	34	0.08
8.219.153.253	8443	0	TRUE	SIN	Asia Pacific	Singapore	55	0.08
47.76.49.246	8880	8880	FALSE	HKG	Asia Pacific	Hong Kong	129	0.08
8.219.153.253	8080	0	FALSE	SIN	Asia Pacific	Singapore	8	0.08
8.219.239.79	2083	0	TRUE	SIN	Asia Pacific	Singapore	141	0.07
8.219.123.11	2087	0	TRUE	SIN	Asia Pacific	Singapore	51	0.07
8.217.3.165	80	0	FALSE	HKG	Asia Pacific	Hong Kong	35	0.07
8.219.210.214	8443	0	TRUE	SIN	Asia Pacific	Singapore	10	0.07
8.219.102.123	2087	0	TRUE	SIN	Asia Pacific	Singapore	29	0.07
8.219.110.248	2083	0	TRUE	SIN	Asia Pacific	Singapore	58	0.07
47.74.6.55	80	0	FALSE	NRT	Asia Pacific	Tokyo	82	0.07
8.219.153.253	2096	0	TRUE	SIN	Asia Pacific	Singapore	45	0.07
47.74.6.157	80	0	FALSE	NRT	Asia Pacific	Tokyo	77	0.07
47.74.54.182	80	0	FALSE	NRT	Asia Pacific	Tokyo	96	0.07
8.219.56.244	80	0	FALSE	SIN	Asia Pacific	Singapore	2	0.07
47.74.54.182	80	0	FALSE	NRT	Asia Pacific	Tokyo	90	0.07
8.219.56.244	2083	0	TRUE	SIN	Asia Pacific	Singapore	71	0.07
8.222.212.255	2095	0	FALSE	SIN	Asia Pacific	Singapore	27	0.07
47.236.99.59	80	0	FALSE	SIN	Asia Pacific	Singapore	38	0.07
8.219.193.97	8880	0	FALSE	SIN	Asia Pacific	Singapore	13	0.07
8.219.199.70	2083	0	TRUE	SIN	Asia Pacific	Singapore	165	0.07
47.245.14.74	80	0	FALSE	NRT	Asia Pacific	Tokyo	83	0.07
8.222.156.205	2096	0	TRUE	SIN	Asia Pacific	Singapore	98	0.07
47.236.99.59	8080	0	FALSE	SIN	Asia Pacific	Singapore	55	0.07
47.74.6.55	80	0	FALSE	NRT	Asia Pacific	Tokyo	85	0.07
8.222.145.43	8443	0	TRUE	SIN	Asia Pacific	Singapore	112	0.07
47.245.55.202	80	0	FALSE	NRT	Asia Pacific	Tokyo	116	0.07
8.219.153.253	2082	0	FALSE	SIN	Asia Pacific	Singapore	9	0.07
8.219.56.244	2096	0	TRUE	SIN	Asia Pacific	Singapore	54	0.06
47.245.31.153	80	0	FALSE	NRT	Asia Pacific	Tokyo	88	0.06
47.245.37.56	80	0	FALSE	NRT	Asia Pacific	Tokyo	85	0.06
47.91.22.66	80	0	FALSE	NRT	Asia Pacific	Tokyo	98	0.06
8.219.102.123	2096	0	TRUE	SIN	Asia Pacific	Singapore	113	0.06
47.74.6.157	80	0	FALSE	NRT	Asia Pacific	Tokyo	129	0.06
47.74.53.112	80	0	FALSE	NRT	Asia Pacific	Tokyo	91	0.06
47.245.52.197	80	0	FALSE	NRT	Asia Pacific	Tokyo	79	0.06
47.245.55.202	80	0	FALSE	NRT	Asia Pacific	Tokyo	78	0.06
8.219.208.104	80	0	FALSE	SIN	Asia Pacific	Singapore	11	0.06
47.74.43.143	80	0	FALSE	NRT	Asia Pacific	Tokyo	77	0.06
8.219.193.97	2053	0	TRUE	SIN	Asia Pacific	Singapore	78	0.06
47.74.5.110	80	0	FALSE	NRT	Asia Pacific	Tokyo	77	0.06
47.243.179.249	443	0	TRUE	HKG	Asia Pacific	Hong Kong	83	0.06
8.219.153.253	2053	0	TRUE	SIN	Asia Pacific	Singapore	65	0.06
47.245.59.167	80	0	FALSE	NRT	Asia Pacific	Tokyo	83	0.06
8.219.210.214	2052	0	FALSE	SIN	Asia Pacific	Singapore	19	0.06
47.74.43.143	80	0	FALSE	NRT	Asia Pacific	Tokyo	85	0.06
47.74.5.110	80	0	FALSE	NRT	Asia Pacific	Tokyo	76	0.06
8.219.56.244	2087	0	TRUE	SIN	Asia Pacific	Singapore	17	0.06
47.245.12.189	80	0	FALSE	NRT	Asia Pacific	Tokyo	86	0.06
8.222.156.205	8443	0	TRUE	SIN	Asia Pacific	Singapore	165	0.06
8.222.156.205	80	0	FALSE	SIN	Asia Pacific	Singapore	35	0.06
47.245.39.116	80	0	FALSE	NRT	Asia Pacific	Tokyo	83	0.06
8.222.145.43	80	0	FALSE	SIN	Asia Pacific	Singapore	35	0.06
8.219.110.248	80	0	FALSE	SIN	Asia Pacific	Singapore	10	0.06
8.219.153.253	2096	0	TRUE	SIN	Asia Pacific	Singapore	49	0.06
8.219.153.253	80	0	FALSE	SIN	Asia Pacific	Singapore	18	0.06
8.219.208.104	2086	0	FALSE	SIN	Asia Pacific	Singapore	8	0.06
8.219.153.253	80	0	FALSE	SIN	Asia Pacific	Singapore	10	0.06
149.129.8.215	443	443	TRUE	SJC	North America	San Jose	98	0.06
8.219.110.248	8080	0	FALSE	SIN	Asia Pacific	Singapore	11	0.06
8.219.210.214	80	0	FALSE	SIN	Asia Pacific	Singapore	13	0.06
8.222.156.205	2095	0	FALSE	SIN	Asia Pacific	Singapore	4	0.06
8.219.123.11	80	0	FALSE	SIN	Asia Pacific	Singapore	9	0.06
8.219.208.104	2087	0	TRUE	SIN	Asia Pacific	Singapore	158	0.06
8.219.123.11	2053	0	TRUE	SIN	Asia Pacific	Singapore	5	0.06
8.222.212.255	80	0	FALSE	SIN	Asia Pacific	Singapore	13	0.06
47.245.39.116	80	0	FALSE	NRT	Asia Pacific	Tokyo	86	0.06
